,name,gender,关注,粉丝,time,rating,text,useful
3673,gaoxiao,male,0,0,2016/9/11,width:100%;,挺不错，见识了很多没见过的内容。带老人和小孩去的，都玩得挺高兴。就是票的种类有点多，搞不清楚。,有用 （0）
3674,gaoxiao,male,0,0,2016/9/11,width:100%;,不错，见识了不少没见过的内容，人也不算太多，内容挺丰富的，带老人和小孩去，都玩得很高兴。就是门票种类太多，有点搞不清楚区别。,有用 （0）
3675,_CFT01****4146902,female,0,0,2016/9/11,width:80%;,这地方真心不错，唐山出发不到3个小时，景色很美，安静怡人，几处景点都很别致，停车方便而且免费，不足就是饭店就两家，菜量可以，就是味道确实不敢恭维，红酒知识讲座要整点且凑够十人开讲，这个有些不方便。建议错峰出行，住宿早定，品质会很高。,有用 （0）
3676,_WeCh****65971,male,0,0,2016/9/11,width:100%;,酒庄很洋气。非常适合拍照，包括欧洲小镇，如果赶上丰收的季节采摘是个不错的选择。葡萄确实很棒。红酒建议买两瓶，价格不贵，喝着也还不错。导游豪阿哥非常给力。整个行程没有推荐购物那种。愿意买就买。不买就逛逛。没有额外消费。,有用 （0）
3677,_WeCh****95970,male,0,0,2016/9/7,width:100%;,里面很大很漂亮，适合孩子疯跑，也特别适合去照婚纱照。了解了葡萄酒的制酒原理，品了葡萄酒。很棒,有用 （0）
3678,天生好睡,male,0,0,2016/9/6,width:100%;,一家三口出去旅游，在携程预订的门票，价格便宜，游玩赏心悦目，心情愉快，携程网，不错的外出旅游的助手！,有用 （0）
3679,得色得色,male,0,0,2016/9/6,width:80%;,景点风景不错，主题楼漂亮，其他的就一般般，去一次就行了。。。。。。。。。。。。。。,有用 （0）
3680,137****2325,female,0,0,2016/9/6,width:80%;,周末出游景点之一，体验酒窖挺好。但不让拍照，如果是葡萄熟了时候去，或许更美，可以尝尝。,有用 （0）
3681,d36****42,female,0,0,2016/9/5,width:100%;,性价比不太高，觉得可以再便宜二十块钱，因为没有什么花费，就是看看景，喝点酒，不过，小城堡但是挺有味道的，休闲逛逛还是可以去看看的,有用 （0）
3682,M44****619,female,0,0,2016/9/5,width:100%;,增进同事间的感情，使同事间有集体感，促进集团荣誉感，使我们有非常高的积极性！！！,有用 （0）
3683,上官茶图,male,0,0,2016/8/30,width:100%;,很奇妙的旅程，惊喜满满.没有赶上红酒的课程，只因外面的环境太美了，没了时间概念......,有用 （0）
3684,ilovemichelle,female,0,0,2016/8/29,width:60%;,总体感觉还不如去奥莱逛逛，至少建筑没什么区别还有东西买，这里的欧洲小镇基本上都是空的，除了拍照没什么意思,有用 （0）
3685,Vivian_JiangY,female,4,0,2016/8/28,width:100%;,第一次一个人去景点游玩，没有导游陪同，拿着一张地图自由的行走酒庄里面，体验不一样的出游,有用 （0）
3686,M60****74,female,3,1,2016/8/24,width:100%;,非常喜欢酒堡优雅的环境，置身其中，静静感受，仿佛来到世外桃源，尤其是参观酒窖，有些震撼。,有用 （0）
3687,kylcool,male,0,0,2016/8/23,width:100%;,如果没去过任何酒庄，还是值得去看看的。环境很不错，去拍个写真是不错的选择！景色很美！,有用 （0）
3688,M16****631,female,0,0,2016/8/23,width:100%;,里面没有逛全，因为饿了没找到卖吃的东西的，有一个还死贵，这点不好，多设几个快餐零食的点，饿的走不动了都,有用 （0）
3689,Irwincui,male,8,14,2016/8/19,width:100%;,景色真的真的非常非常的优美漂亮,有用 （0）
3690,_WeCh****59269,male,0,0,2016/8/19,width:100%;,"喜欢新鲜空气，喜欢拍照的朋友可以去。
其他项目还好吧，东西不贵。
挑喜欢的可以买两样。",有用 （0）
3691,139****0976,female,0,0,2016/8/16,width:100%;,很实在的景点，性价比比较高，比较好的休闲游的景点，里面的景点食物等也很实在，还是不错的,有用 （0）
3692,M21****297,female,0,0,2016/8/16,width:100%;,方便快捷。电子票不用排队 随时可以用 家庭游玩方便 大人小孩都有优惠  ..................................,有用 （0）
3693,_YX2****492,male,0,0,2016/8/15,width:100%;,空气新鲜，风景不错，还品了红酒，欧式小镇照了不少照片，尤其是偷偷参观了传说中的总统别墅。,有用 （0）
3694,_yt5****024,female,0,0,2016/8/15,width:80%;,门票太贵了，不值？但是送一瓶印着一家照片的酒，这个还是不错的。里面没有葡萄吃……,有用 （0）
3695,_yt5****024,female,0,0,2016/8/15,width:80%;,里面其实没什么，葡萄没熟，没得吃。酒也不会品，就只是在里面随便转转，空气倒是蛮好的,有用 （0）
3696,M12****743,male,0,0,2016/8/14,width:100%;,地方不是很大 城堡很漂亮 照相特别好 带孩子转转 免费赠了3d馆的券 场馆比较小 赠了100毫升白兰地 味道不错 天鹅湖里没看到天鹅 看见几只大白鹅 但孩子依然很开心 孩子高兴去了就值,有用 （0）
3697,新思路,male,12,0,2016/8/13,width:80%;,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,有用 （0）
3698,M25****440,female,7,0,2016/8/11,width:100%;,景区环境好，传统和现代相结合，欧式农庄的氛围。主楼的红酒文化，以及张裕的历史展示，文化性很强。,有用 （0）
3699,M41****404,male,0,0,2016/8/6,width:100%;,孩子大人都玩的高兴，还赶上了携程专享日，买到了35元的专享门票！超值！参观了地下酒窖，了解了张裕的历史！,有用 （0）
3700,tongyi0216,female,17,51,2016/8/5,width:80%;,还行吧，带孩子去看看，了解下红酒的制作流程,有用 （0）
3701,蟹蟹,female,9,0,2016/8/5,width:100%;,买的120元套票.里面有两瓶酒.地下大酒窖不错…很凉快.但是来一次知道怎么回事儿就好了.,有用 （0）
3702,黑儒123,male,7,2,2016/8/5,width:60%;,酒店价格能接受，就是有点冷死，没在里面吃饭，选择性太少。卫生一般。,有用 （0）
3703,失火点,male,3,0,2016/7/31,width:100%;,门票比较贵，，送小瓶白兰地，，一瓶葡萄酒。酒一般，但可以打印自己的照片。有纪念意义,有用 （0）
3704,88****635,male,0,0,2016/7/29,width:100%;,93阅兵节去的，本来玩的很开心。在二楼的放映厅媳妇不小心把5S手机丢在座位上，回头去找就被人关机了。城堡的监控非常的老旧，图像也不清晰。只能自己认倒霉了。,有用 （0）
3705,190****620,female,0,0,2016/7/29,width:80%;,门票不算便宜，个人感觉景色很美，但是没有太多可供游览的，性价比一般吧。,有用 （0）
3706,好说好道,male,0,0,2016/7/29,width:100%;,顺道路过，观看了一下酒庄的环境，看了酿酒的设备，以及酿酒需要秉承的工艺。孩子亲手制作加工了两瓶。还可以品尝精品红酒的味道。总的来说还不错。,有用 （0）
3707,M18****146,male,0,0,2016/7/25,width:100%;,很好，环境优美，异国风情。服务人员素质高，适合慢节奏地游览和拍照。避开节假日的话游人不多，逛起来更觉悠闲自在，值得再去。,有用 （0）
3708,玩遍天下,male,1,0,2016/7/14,width:100%;,孩子很喜欢，总是想去城堡，一天有些太紧张，休息的地方不是特别多，孩子吃的很少，可以自己带些去野餐,有用 （0）
3709,JOY7799,male,10,6,2016/7/11,width:80%;,风景不错，一路上就闻到酒香四溢，人不多是最大的优势。,有用 （0）
3710,jiangSIR,male,0,0,2016/7/11,width:80%;,景点单独玩2小时应该够了，有品酒和酒文化讲座，小镇上的主餐厅吃中餐非常好，价格便宜，味道家常。但地方太远，单独跑一趟得考虑堵车的风险，如果顺道，可以安排途中玩一玩。,有用 （0）
3711,何敏,male,0,0,2016/7/10,width:80%;,还是值得去看看的，挺方便的！！,有用 （0）
3712,ANYU888,male,53,12,2016/7/4,width:100%;,下次来吃葡萄，这季节开错了，要么四月的花都开开来，很美的花园。现在葡萄刚接出来，那天还打农药，到处都是药味。,有用 （0）
3713,210****591,female,0,2,2016/7/3,width:60%;,这个酒庄一般，房间大但是不太喜欢装修风格，因为在偏远地方晚上太安静挺害怕的。房间也不是很干净，餐厅的菜做的也一般。建筑物挺有风格但是都没怎么开。,有用 （0）
3714,M21****843,male,0,0,2016/7/1,width:100%;,一个很适合一家人来的地方。美！就像一个大大的后花园一样。八月份左右的到的话还可以吃上葡萄^O^,有用 （0）
3715,家斉公,male,0,0,2016/6/30,width:100%;,非假日旅行就是舒坦，单独自驾游单独品酒，酒庄基本就不到10人游玩，太棒了我要的就是这种感觉，安逸绿色红酒和自由！,有用 （0）
3716,202****759,male,0,0,2016/6/23,width:80%;,这个景点可以说是氧吧之旅，到处都是绿色的植被。红酒没有品尝，看起来也不错，这里是拍婚纱照的好地方。,有用 （0）
3717,_WeCh****76773,male,0,0,2016/6/22,width:80%;,挺喜欢这种哥特式建筑风格，看到了很多不同的酒类，欧洲小镇虽小，不过还蛮精致的，遇到了一对走近幸福殿堂的新人！送上祝福,有用 （0）
3718,320****107,female,0,0,2016/6/21,width:60%;,个人感觉入住景区的酒店更有意思，可以在景区里面多逛逛，适合带一家老小去，总体满意.,有用 （0）
3719,E20****56,male,0,0,2016/6/20,width:100%;,好可以，孩子比较高兴，同时也学到了一些红酒的知识。就是价格有些小贵，希望可以推出更优惠的价格，也希望都组织点类似的活动内容和场地,有用 （0）
3720,WillSum,male,9,286,2016/6/20,width:100%;,游览酒庄的话其实就是内行看门道 外行看热闹的好地方，巨大的草坪之间一座欧式风格的古堡建筑就是最标准的搭配，这在全国都是大同小异。由于这里是靠近首都最近的大型酒庄，自然也为此搞了一些视频等互动设施迎合游客，门票收的很高,有用 （0）
3721,320****838,male,0,0,2016/6/19,width:60%;,去的时候属于淡季，人很少，偶尔可以看到一两个拍婚纱的，不过后来看到拍电影的，感觉的还不错,有用 （0）
3722,M38****554,male,0,0,2016/6/18,width:100%;,跟家里人一起出游非常开心，景色非常吸引人，照片的效果很好。可以推荐其他人去。临走买了一瓶干白，一瓶干红。干白才30多元，果味很好，比较明显。唯一需要改进的是品酒的服务人员太生硬，好像不买酒就不乐意，爱答不理的,有用 （0）
3723,oliviayanghu,female,0,0,2016/6/18,width:80%;,端午带孩子出游。景点整体不错，带着孩子参观了一下。兑换方便，虽然是端午节，并不感到拥挤。吃饭是自助，100元一位。孩子超过1.2米就收100元。参观了酒窖后，之后一个想法就是: 咱们穷人花钱参观有钱人的生活，仅此而已!,有用 （0）
3724,139****3765,female,0,0,2016/6/17,width:100%;,价格便宜，很值得一去的，地方很大孩子玩得很开心！不错，不错，不错，不错！！！！！,有用 （0）
3725,湖绿紫,female,2,7,2016/6/15,width:80%;,买了120的套票，印画的红酒价值39元，所以就是多花二十几块钱印个照片，大城堡里面没啥转的，最好在门口游客中心买酒，还赠送个小瓶城堡里面买没有。,有用 （0）
3726,E38****169,female,0,0,2016/6/14,width:100%;,去密云鱼王街吃完水库鱼，驱车半小时来到了张裕爱斐堡，上次来还是单位组织的泡温泉活动?。园区内环境确实不错,有用 （0）
3727,旭旭0727,male,0,0,2016/6/11,width:100%;,很多新奇的场景，特别完美，最佳的选择！品红酒????体会灌酒的过程。白兰地十分浓烈，一般人享受不了。,有用 （0）
3728,Vwork,female,1,0,2016/6/10,width:80%;,算是个主题公园 园区很大 有很多活动 但做的不够精细 服务一般 品质没有达到理想状态 本来对葡萄酒文化很感兴趣 但这个地方很失望 不会再来,有用 （0）
3729,安宁elf,female,0,0,2016/6/9,width:100%;,会再来........................................................................。,有用 （0）
3730,幽幽,female,0,0,2016/6/9,width:100%;,适合情侣一起来，场地很大！拼酒过程很不错！还能自己做纪念酒！酒窖没有第一次感觉好！,有用 （0）
3731,153****5022,female,0,0,2016/6/5,width:80%;,跟朋友一起去的，感觉里面可看的东西不多，就是一种体验，不懂红酒的就只是看看而已，感兴趣的可以去逛逛！,有用 （0）
3732,忙碌的小Q,male,0,0,2016/6/5,width:100%;,这里环境优美，孩子来到这里，特别的开心！我们也学到了很多的红酒知识。品尝了红酒，真的很不错，特意买了几瓶。这是一次不错的周边游，以后还会去！,有用 （0）
3733,_WeCh****35538,male,0,0,2016/5/8,width:100%;,城堡不错，个别地方维护不算太好，去散散心还是不错的。地窖也挺好的。还碰见拍广告的一大堆人,有用 （0）
3734,阿飞姐,female,2,1,2016/4/28,width:100%;,照相好看呐照相好看呐照相好看呐照相好看呐照相好看呐照相好看呐照相好看呐照相好看呐照相好看呐,有用 （0）
3735,M98****35,male,0,0,2016/4/3,width:100%;,真心不错的地方 周末游玩拍照理想的选择,有用 （0）
3736,caicai,male,0,0,2016/4/1,width:100%;,很有意思的一次参观，了解酒的知识，风景不错,有用 （0）
3737,M23****931,male,0,0,2016/3/26,width:100%;,环境不错，服务好，下次有机会可以去看看，平时出游转转，还是挺好的选择，夏季去，有葡萄采摘会更好些,有用 （0）
3738,m08****23,female,0,1,2016/3/16,width:80%;,酒窖有气氛，出了古堡，旁边的小镇可住宿，举行婚礼，来照相也不错。,有用 （0）
3739,M11****003,male,0,0,2016/3/16,width:100%;,淡季，人不多，但欧式建筑还是值得看的，要去酒窖参观。,有用 （0）
3740,_M13****8641,female,0,0,2016/2/29,width:60%;,还在改建中，基本没有人，里面的建筑很漂亮，其他一般。,有用 （0）
3741,t****bb,male,0,11,2016/2/21,width:100%;,酒庄在城东，停车场很大，景区进去右转是一座长廊，葡萄秧爬满顶棚。长廊两边是葡萄酒的相关知识。酒窖是亮点，如果不想沿长廊走可以走近路，就是正门直行，从小山上去，翻过山就是了。,有用 （0）
3742,158****6598,male,0,0,2016/2/20,width:40%;,一般 随便走走 照相还行 门票价格没谱,有用 （0）
3743,_CFT01****2919340,female,0,0,2016/2/19,width:100%;,值得一去，景色优美，环境清新，非常喜欢,有用 （0）
3744,韩小旭,male,0,0,2016/2/16,width:100%;,性价比挺高的 值得一去 还能看见拍婚纱的,有用 （0）
3745,303805540,female,3,23,2016/2/14,width:100%;,每年都去，但是每次都没赶上葡萄采摘季节，今年一定要赶采摘.另外看大家去的目的，去年我们主要去欧式小镇拍照了,有用 （0）
3746,波斯猫73,female,0,0,2016/2/13,width:100%;,内容丰富，了解了很多红酒的知识，景色很漂亮。很棒很棒！孩子很喜欢，品了红酒，还买了红酒带走。,有用 （0）
3747,_WeCh****57711,female,0,0,2016/2/6,width:100%;,冬天去的，感觉没什么可玩的，人挺少，很清净！！觉得如果是夏天去的话，有很多葡萄，能看看葡萄园，应该很有意思，夏天有机会还可以再去啊！！！,有用 （0）
3748,_WB****6802,male,0,0,2016/2/4,width:100%;,挺好的 去得那天下雪了景色很美,有用 （0）
3749,139****0874,female,0,0,2016/1/19,width:100%;,网上预订方便快捷，经济实惠。取票方便，和爱人一起愉快的出行，下次还会继续光顾携程。,有用 （0）
3750,水泥92,female,0,0,2016/1/13,width:100%;,还行！环境优雅！适合婚礼场地有的地方还在修！,有用 （0）
3751,M17****32,female,0,0,2016/1/9,width:100%;,挺好的，划算！还有免费酒可以领取！。。。，，，，，，，，，，，，，，，，，，，，,有用 （0）
3752,303805540,female,3,23,2015/12/31,width:100%;,适合周末去度假，可以在欧式建筑住上一晚上；品尝美酒学学葡萄酒的知识；还会送一小瓶,有用 （0）
3753,158****3673,female,0,0,2015/12/28,width:80%;,开车很方便，主楼也很漂亮，就是冬季里面什么也没有，只能在大楼里看看地下大酒窖，感觉淡季票价还是有点高。,有用 （0）
3754,_seoba****2642055,female,0,0,2015/12/21,width:100%;,这是个很好的地方，我们游了美景还免费品葡萄酒。,有用 （0）
3755,190****692,female,0,0,2015/12/19,width:100%;,张裕爱斐堡国际酒庄是个不错的地方，环境很好，一进大门就可以看到很多葡萄架，还有欧式建筑，很多人拍婚纱。,有用 （0）
3756,E42****39,female,0,0,2015/12/10,width:100%;,"我们自己开车过去的很方便，在郊外走一走,歇一歇,放松一下,很不错.当天赶上一场婚礼，适合拍婚纱照，基本没有什么玩的，适合谈情说爱。城堡里有酒窖，可以普及一下葡萄酒常识。",有用 （0）
3757,xtuem,male,0,0,2015/12/7,width:100%;,自己开车过去方便，葡萄采摘季节去会更好，适合拍婚纱照，3D交错拍照比较喜欢，很逼真。值得去看看。,有用 （0）
3758,_WeCh****96237,female,0,0,2015/11/25,width:80%;,人烟稀少！中午饿了，想找吃饭的地方转了好久才找到。很适合散心,有用 （0）
3759,伊丹,male,0,0,2015/11/20,width:100%;,很值得去 酒也不错 风景也好！！！！！！,有用 （0）
3760,大西瓜妞妞爸,male,16,159,2015/11/20,width:100%;,电视广告上常看张裕解百纳的广告，就是这儿。外国城堡的外观，很是壮观。内部酒窖也比较震撼，外面的葡萄园也很大。,有用 （0）
3761,M58****21,female,0,2,2015/11/3,width:80%;,挺大的，景色很好非常适合拍照，还有品酒课，周末度假非常适合。,有用 （0）
3762,走就走,male,0,0,2015/11/3,width:100%;,好美丽的风景，不知道的还以为在欧洲国家旅游了呢，不去就真的可惜咯！,有用 （0）
3763,205****012,male,0,5,2015/11/1,width:100%;,密云县城附近景色不错，建议观景即可。品酒和DIY......你懂的,有用 （0）
3764,_cft****8973,male,0,0,2015/10/30,width:100%;,地方很大！！不过这个季节没有葡萄了有点可惜。里面可以租电动车玩，值得一去！,有用 （0）
3765,roxysisi,female,0,0,2015/10/25,width:100%;,在葡萄园里逛感觉好舒心，很宁静，希望有更多活动。,有用 （0）
3766,M14****922,male,0,0,2015/10/25,width:100%;,携程订票非常方便，而且比前台买票便宜。到了直接换票，参观城堡、天鹅湖、酒窖，每人还能品一杯红酒，最后每张票还能自己罐装一小瓶白兰地。大人孩子都很开心，尤其是两个小女孩，在城堡前看到好多拍婚纱摄影的，兴奋的不肯走。还有几项小型游乐设备，不过要单独交钱。非常适合红酒控和亲子游。,有用 （0）
3767,M10****310,male,0,0,2015/10/22,width:100%;,非常难忘，难以忘怀，忘情所以，所到之处，之乎者也，者也之乎，之死不渝，不可救药。,有用 （0）
3768,小顽石,male,0,0,2015/10/19,width:100%;,可以看看真正的葡萄酒庄园，还可以爬山。建议带足吃的和水，仔细游览。,有用 （0）
3769,啦啦AAA,male,9,22,2015/10/16,width:80%;,很好玩哟，有异国的情调，了解一些红酒的知识。门票有些贵，但适合拍照，人不多。,有用 （0）
3770,t02jz4,female,0,0,2015/10/15,width:80%;,中秋节是摘葡萄的最好季节，来晚了两周，葡萄有点败了。服务有待提高！一分钟都不等的下班。,有用 （0）
3771,t02jz4,female,0,0,2015/10/15,width:80%;,中秋节是摘葡萄的最好季节，来晚了两周，葡萄有点败了。服务有待提高！一分钟都不等的下班。,有用 （0）
3772,朵朵520,female,0,0,2015/10/13,width:100%;,很值得一去的古堡！景色优美！葡萄美味，就是采摘价格贵，非常贵！！！啊啊啊啊啊啊啊啊啊,有用 （0）
3773,M24****673,female,0,0,2015/10/13,width:80%;,车程近，正是葡萄成熟的季节，还是不错的。3D照相有点少，灌葡萄酒的环节还是很有意思的，后面的小镇很干净漂亮，照相不错，适合全家出行,有用 （0）
3774,_CFT01****5049235,female,0,0,2015/10/13,width:100%;,一圈下来玩的很好，在多点亲子娱乐活动就更好了。参观的地方很多，品尝红酒，开车也不知道是不是酒后驾驶……呵呵,有用 （0）
3775,M80****29,female,0,0,2015/10/9,width:100%;,景色很好，小镇里可以举行婚礼，拍照取景好地方，可以参观张裕博物馆领略它的发展历程，主楼顶楼可以品酒，一边看风景一边品酒特别惬意,有用 （0）
3776,_CFT01****1807078,female,0,0,2015/10/7,width:100%;,我们是一家三口，来到这里很不错，让孩子了解葡萄酒的文化知识，是课本上学不到的。。,有用 （0）
3777,M81****74,female,0,0,2015/10/6,width:100%;,欧洲情调的小镇 喜欢红酒的盆友们最佳选择 自制白兰地味道也棒棒嗒,有用 （0）
3778,Echo-大大王,female,0,0,2015/10/5,width:80%;,蚊子很多，早点去，城堡不能住，住的是城堡外的一群建筑里，每栋房子都是一个酒店叫的名字也很奇怪。,有用 （0）
3779,E24****12,male,0,0,2015/10/5,width:100%;,值得一去地方，带孩子就当遛公园，感觉不错，就是十一人多了点，酒庄的酒文化值得参观学习。城堡美极了，品着红酒，很惬意,有用 （0）
3780,loveless724,female,0,0,2015/10/3,width:100%;,最爱张裕，各地的张裕酒庄去过不少，包括烟台的，就北京周边来讲，是个不错的去处,有用 （0）
3781,M17****800,female,0,0,2015/9/30,width:100%;,环境很好，秋天带孩子去挺不错的。只是小孩能玩的地方不多。葡萄长廊上挂着很多葡萄，打了很多农药，只能看不能摘，用锦绣山河的年票合适些。去的话可以把旁边的其他景点一起玩了，只是这里没多久就看完了。,有用 （0）
3782,D11****891,female,0,0,2015/9/29,width:80%;,还不错，有欧洲风情，值得一去，交通很方便，,有用 （0）
3783,kylcool,male,0,0,2015/9/28,width:80%;,值得去看看，特别是主楼和欧洲小镇、地下酒窖。还是可以推荐的地方！,有用 （0）
3784,木辛水原,female,0,0,2015/9/16,width:100%;,不错，周一带宝贝去的，人很少，景色也不错,有用 （0）
3785,D77****40,female,0,0,2015/9/7,width:100%;,玩的很开心啊！更适合带小朋友一起游玩。观景、采摘，学习葡萄酒制作及储藏知识，有意义：）,有用 （0）
3786,203****688,female,0,0,2015/9/3,width:100%;,酒庄环境很好，很适合家庭出游。品酒、听大师讲解，长知识。,有用 （0）
3787,M21****730,male,0,0,2015/9/3,width:100%;,总体来说，玩的很开心。价格适中，景点较多，环境宜人，值得一试。交通便利，出行方便,有用 （0）
3788,安妮pricess,female,6,3,2015/9/2,width:80%;,还不错。可以再去，性价比还是很高的未来还会推荐朋友,有用 （0）
3789,123456,female,0,0,2015/8/31,width:100%;,这里很有西方的味道！环境优美！葡萄长廊很有特色！我很喜欢！还有就是爱斐堡小镇很有特色！排上一组写真是不错的选择呦！有机会还会去度假！,有用 （0）
3790,M23****246,female,0,0,2015/8/31,width:100%;,蓝天白云下的城堡别有一番趣味，带着孩子老人漫步在欧洲小镇，时不时的还有拍婚纱照的。体验另一种风情！,有用 （0）
3791,134****8042,female,0,0,2015/8/28,width:100%;,非常值得一去，城堡内进去没什么意思，外面景色超好，结婚一定要去那里照相，像公主一样，小镇环境真心不错，感觉身在欧洲，流连忘返,有用 （0）
3792,e89****12,female,0,0,2015/8/27,width:100%;,景色美，城堡、地窖、葡萄藤都很漂亮，我们去的当天刚好赶上婚礼和拍电影，感觉棒棒哒！,有用 （0）
3793,109****171,female,0,0,2015/8/26,width:80%;,定的套票 但是因为去晚了 没有摘到葡萄 过几天还想再去一次 景色不错 但是感觉可以游览的内容不多 里面有一点小孩玩的项目 也比外面的贵些,有用 （0）
3794,_3310****097557,male,0,0,2015/8/25,width:100%;,很好的，漂亮有的看！希望结果之后可以在去看看。。。。。。附近有个吃鱼不错的地方。,有用 （0）
3795,M14****251,male,0,0,2015/8/24,width:100%;,葡萄酒庄园是本次游玩的最后一站，也是最开心的之一，因为有酒喝，还可以买酒回家送朋友，很不错,有用 （0）
3796,M14****251,male,0,0,2015/8/24,width:100%;,葡萄酒庄园是本次游玩的最后一站，也是最开心的之一，因为有酒喝，还可以买酒回家送朋友，很不错,有用 （0）
3797,138****7889,female,0,0,2015/8/23,width:100%;,很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好,有用 （0）
3798,dreamantic,male,0,5,2015/8/16,width:100%;,酒店干净，宽敞，就是停车场离房间有点远，其他设施都不错。之前看点评早餐很差，可能是去晚了吧，我觉得最好的就是早餐，种类多，东西也都不错，可能喜欢西式早餐的觉得不好，面包什么的一般，偏中式的朋友一定能满足。晚上在中餐厅吃的饭，味道也很好，红酒烧小牛，蚝油双笋，都很棒！,有用 （0）
3799,M23****299,male,0,0,2015/8/13,width:60%;,环境很美，8月的爱斐堡满眼都是绿色。由于不是周末，游人不多。小镇的欧式建筑很适合照婚纱外景。感觉如果一家人，尤其带小孩来着里野餐是很惬意的事情。,有用 （0）
3800,_WeCh****02645,male,0,0,2015/8/11,width:80%;,整体感觉还是不错，玩儿的地方不多，但随处走走感觉也不错，套票整体感觉可以，就是个性化定制的酒票里没有写需要加钱，其实根本不算个性化定制，就是直接给你一瓶酒，还是小瓶的。主要是看到套票里写的是可以把照片什么的弄在酒瓶上，才选的这款，但到了问时工作人员说要弄照片需要另加钱，可预订时哪里都没写呀！有些遗憾！,有用 （0）
3801,everyme,male,2,0,2015/8/10,width:100%;,"小镇夏天白天极热 只能傍晚或一早玩 所以最好在小镇住一晚 
3档票价买最便宜的就好 贵的增加的东西都可以花钱买 而且不比票里贵的",有用 （0）
3802,137****5719,male,0,0,2015/8/10,width:100%;,城堡很漂亮，里面销售的酒品种类繁多，价格还不贵，送了自灌酒，整个环节还挺有趣，值得一玩的地方,有用 （0）
3803,樊太太feifei,female,0,0,2015/8/9,width:100%;,酒庄比较大，悠闲地溜达一圈大概一个多小时，城堡里有酒窖、博物馆、品评厅，我们以闲散的步调用了一个小时游荡了一圈，慵懒的下午时光就该是这么舒适和宁静，不错～,有用 （0）
3804,303805540,female,3,23,2015/8/6,width:100%;,第二次来这里！交通：京承高速“密三路”17出口出，左转直行，第一个路口右转即到！非常方便！不是广告，是分享给开车找不到路滴小伙伴们！门票：现场买60元/人，携程50；儿童如果没超1.3米免费，“记住要到售票处换取免费儿童票”否则不让进的哦！庄园分四大块：1、没记住多少亩的葡萄地，到处是????????；2、很大的欧式建筑是酒庄，包含地下酒窖、展览馆、品酒学习酒文化、葡萄酒生产设备区；3、欧式风格建筑小镇，这里有很多咖啡厅、也有酒店，最适合拍照了，哈哈！现讲这么多，小伙伴们大概了解一下，还是需要自己去体验体会的！,有用 （0）
3805,234****634,male,0,0,2015/8/4,width:100%;,里面很大，差点迷路，到处都是葡萄，去的时候葡萄已经成熟，看的垂涎欲滴，就是葡萄都打药了，最好不要多吃。地下酒窖很大，听了品酒课，还品了点干红。还有自制的白兰地酒可以带走，留个纪念很不错。风景很优美，建筑欧式风格，值得一去。,有用 （0）
3806,shihj2015,male,0,0,2015/8/4,width:100%;,通过这次活动知道了张裕葡萄酒庄的历史和文化，了解了葡萄酒的制作过程及储藏方式，并亲自采摘了葡萄，品尝了红酒。是一次很有意义活动。,有用 （0）
3807,不点,female,0,0,2015/8/3,width:100%;,总体感觉不错。不过季节不对。没有熟的葡萄。 看了看。很大。 还是挺充实的。 不错不错,有用 （0）
3808,不点,female,0,0,2015/8/3,width:100%;,品酒很不错～买了个葡萄酒感觉酷酷的。 味道不错～很喜欢。买的100套餐。 一瓶白兰地自灌！真的是自灌！自己接自己盖盖子。跟想象的不一样。不过还好。 还算有意义吧。,有用 （0）
3809,yan****231,male,0,0,2015/7/31,width:100%;,对酒庄一直有个向往，这次带着老婆古北水镇回来去了艾斐堡，整体感觉很不错，地下酒窖一排排橡木桶很壮观，墙上的私人藏酒很多，我们看到了马云、李书福等等。主堡拍照效果非常好，正赶上安徽卫视拍一场真人秀，估计过一段就能看到了。,有用 （0）
3810,210****590,female,0,0,2015/7/30,width:100%;,挺不错的一个地方，适合带老人孩子一起去，里面还有酒店，可以住宿，酒城堡特别漂亮，好多人在拍婚纱照,有用 （0）
3811,杰哥,male,0,0,2015/7/25,width:80%;,带着孩子玩儿的，在里面租了个电动滑板车很好玩儿，酒庄里面很大学习了好多酒的知识也见识了很多最古老的酿酒器材，最后还买了几瓶葡萄酒说实话确实不错,有用 （0）
3812,M11****120,female,0,0,2015/7/24,width:100%;,带着孩子去的，孩子在城堡外和城堡内一层玩的不错，很开心。因为孩子还不到三岁，所以对地下大酒窖和楼上的历史的展览比较害怕。,有用 （0）
3813,M21****510,female,0,0,2015/7/24,width:100%;,携程买了一张，另外一张大中小学生可以用学生证买30元半价票，不过不能品酒灌酒。酒庄很大，到处都是葡萄，去的时候人比较少，还不错。,有用 （0）
3814,M21****843,male,0,0,2015/7/21,width:100%;,一家人阴天去张裕爱斐堡，感觉不错，满眼都是绿色的葡萄藤，最后还买了一些红酒回家(^_^)物超所值╭(╯ε╰)╮,有用 （0）
3815,zo****abj,male,0,0,2015/7/16,width:100%;,去年国庆去的，挺好玩的地方，可以品红酒、学习红酒礼仪，还现场制作了个性化酒标的红酒用于收藏。,有用 （0）
