,name,gender,关注,粉丝,time,rating,text,useful
2701,206****835,male,0,0,2017/3/8,width:100%;,百闻不如一见，终于有机会来到了世外陶源，这里环境好，饭菜味道好，老板服务热情，最重要的是价格公道，特别便宜，推荐给大家！,有用 （9）
2702,潘潘安,female,30,1034,2012/7/16,width:100%;,怎么都没有想到，一个宁静的小乡村，却有着浓浓的瓷器艺术氛围。不像一般的展览，有精致的大厅，摆放工整的艺术品，到这里品鉴艺术，需要的就是随心所欲。小院角，土墙边，农家的小路旁，都随意堆放着烧废的瓷雕和碎瓷渣，很多家用的什物，可能都是大师的作品呢。寻一家人家，泡壶茶慢慢遇当地人聊天，别有一番意趣，难得能享受到世外桃源的惬意和安宁。,有用 （9）
2703,_WB2****6196,female,0,0,2018/8/2,width:20%;,这根本不能算是个景点……真的是坑死了 走了好多路进来  要啥啥没有  很不起眼的一块小破牌子  上去一看  人家村里人正摆着几桌吃饭呢 一脸诧异的看着我们 真的是很差的体验了,有用 （8）
2704,蓝色的郁金香88,female,34,5043,2014/3/27,width:80%;,"是一些真正意义上的“垃圾”，断臂的观音、有裂纹的领袖像、没有头的菩萨，甚至一块渣饼、一只碗底、一只变形的龙缸，经过处理却成了完全意义上的现代化装饰，真的很赞。三宝国际陶艺村
环境也很雅致。",有用 （7）
2705,梦还远,female,2,1100,2013/12/15,width:60%;,会做陶艺就是艺术家了吗？就是一个技工吧了，有几个能称得上家的！,有用 （7）
2706,流浪国王,male,0,0,2015/12/10,width:100%;,有很多精美的陶瓷，但是也就只能看看大师的作品。,有用 （5）
2707,小胖,male,0,1,2018/4/5,width:100%;,三宝国际陶艺村位于江西省景德镇市城区南面约5公里的三宝蓬，由旅加著名陶艺家李见深教授于1995年创建，是一个集陶瓷艺术研讨、交流和休闲旅游的场所，也是景德镇国陶瓷文化国际交流的窗口之一，内设景德镇三宝陶艺研修院。,有用 （4）
2708,M35****945,female,0,0,2018/2/21,width:100%;,蛮好玩的 有山有水有艺术 东西也蛮不错的 很有特色,有用 （4）
2709,sunjing9527,female,2,4,2017/3/18,width:100%;,三宝算是景德镇的后起之秀，很多年轻的陶艺家在那边,有用 （4）
2710,xierita,female,2,1028,2017/3/12,width:100%;,看着老窑工手里的瓷土变成碗，了解了上釉修坯等工艺的直观演示，以及边上堆放的瓷土材料的各种展示，有对瓷器醍醐灌顶的顿悟，制作区域还有买一些手工制作的瓷器产品。,有用 （4）
2711,HFHR2013,male,1,1,2016/2/10,width:100%;,交通很不便里，早知道还是自驾游比较好，景德镇不愧是一个陶瓷大镇，给人感觉也挺不错,有用 （4）
2712,118****599,male,0,24,2014/7/26,width:80%;,一个宁静的小山村有着浓郁的瓷器艺术氛围。体会到景德镇瓷器的传统和魅力这在当今浮躁的社会里是难能可贵的。,有用 （4）
2713,Richard,male,28,518,2019/9/27,width:0%;,"景德镇三宝国际陶艺村 这里才是真正的china town/

现在已是景德镇必打卡之处的三宝陶艺村起初只是海外留学归来的李见深老师在景德镇做的一个私人工作室。2000年正式对外开放。目前，已有近千名国内外著名陶艺家来此创作、交流、访问。独特的原始风情和艺术家的纷至沓来，使得三宝国际陶艺村博物馆成为这个赣北小城非常国际化的独特存在。",有用 （3）
2714,大风吹,female,0,0,2017/7/1,width:80%;,……什么都没有，没赶上活动。白去了,有用 （3）
2715,M23****684,female,0,0,2016/6/12,width:80%;,很有特点的地方，很艺术，不收门票。,有用 （3）
2716,19****550,male,0,0,2014/9/20,width:100%;,景德镇最有品味的地方。好吃的饭店也很多。,有用 （3）
2717,小宇Sylvia,female,52,2730,2014/4/1,width:100%;,青山绿水间的宁静村庄，交通不是很方便，建议打车过去，之后留下出租车师傅的电话，走的时候给他打电话叫过来接。村里很偏僻，不预约，根本打不到车的。,有用 （3）
2718,皇帝,male,1,6,2018/1/24,width:100%;,三宝国际陶艺村，院中处处是多年劳作的痕迹，陶碗、瓷片多半掩在泥里，断臂的观音、有裂纹的领导像等一切都随意、简单、毫无章法，却野趣天成。,有用 （2）
2719,150****3362,female,0,0,2017/10/6,width:100%;,三宝是一个瓷器文化体验的地方，有机会可以去溜达一下……三宝是一个瓷器文化体验的地方，有机会可以去溜达一下……三宝是一个瓷器文化体验的地方，有机会可以去溜达一下……三宝是一个瓷器文化体验的地方，有机会可以去溜达一下……,有用 （2）
2720,288****016,male,2,32,2015/4/27,width:60%;,三宝国际陶艺村离景德镇有点距离，关键在于它还不太好找，问了几个出租车司机都不知道地方，好不容易找到一个知道的，要价却比较高，来回要一百元，后来想想还是去体验一下吧，毕竟网上讲得还是不错的，去了之后觉得如果不是对陶艺特别感兴趣的话，来这里也许会失望的。不过这个小村庄环境还是挺清幽的。,有用 （2）
2721,吃东西又不累最适合我了,male,0,0,2015/4/26,width:100%;,"景区环境很好,动物园真是适合全家一起游玩的地方,能让孩子长长见识,开拓视野.",有用 （2）
2722,自闭的瓶子,male,2,1064,2014/2/19,width:60%;,这里就是弄成一种原生态的样子，让人们去了解当时生活的场景，许多制陶界的名家会在这里长期居住并进行创作。,有用 （2）
2723,云游四海翁,male,42,2643,2014/2/9,width:80%;,三宝国际陶艺村是一个老式农宅的陶瓷作坊院落，位于景德镇市东南10余里处，据说开始是某位陶艺大师的艺术工作室，后来人和工作室渐渐多了，很有景德镇特色，但东西价格不菲。,有用 （2）
2724,榕溪528,female,2,7,2020/4/16,width:0%;,"第三次来啦！！！景德镇必打卡：
1.三宝国际陶艺村 2.陶溪川 3.景德镇陶瓷厂
每次去拍的照片都不一样，任何角度拍都能拍出大片！陶艺文化气息浓，能使人安静下来的地方！",有用 （1）
2725,曹 操,male,274,220,2019/12/18,width:100%;,这里有原生态的生活情景、情节：房屋是从村民手中买的，院墙是20年前村民们使用“干打垒”工艺筑成的，屋内陈设也是村民们20多年前使用的生产、生活器具，近10名工匠在这里用最原始的方法生产陶瓷和制陶工具。,有用 （1）
2726,derric,male,2,58,2019/5/18,width:100%;,"在景德镇市郊的三宝国际陶艺村非常漂亮，由众多艺术家自发聚集而成
其中的真如堂非常特别，在一个山谷里边，欢迎宛如世外桃源，可以算算鸡犬相闻。",有用 （1）
2727,都说爱情美VIVI,female,7,275,2019/5/17,width:0%;,世外桃源农家乐是三宝村里的网红餐厅，吃的人很多，味道真是好，有辣的也有不辣的菜，关键是环境太好了，艺术感和田园野趣结合，吃着饭觉得更惬意了。墙上的画也很有风格，静下来慢慢吃，真是一场心灵之旅。,有用 （1）
2728,Georgezou,male,11,3,2018/1/24,width:80%;,三宝国际陶艺村位于景德镇南大概五公里左右，有李见深教授创立，是景德镇陶瓷文化交流的窗口之一，整个村看上去像一个破旧的农家小院，但正是这样吸引了中内外游客前来探访这原生态的陶瓷艺术。,有用 （1）
2729,m41****88,male,6,7,2017/7/9,width:100%;,三宝国际陶艺村位于江西省景德镇市城区南面约5公里的三宝蓬,有用 （1）
2730,孤1982,male,0,0,2016/2/12,width:20%;,地点偏僻，而且什么都没有！就二三十米的一条巷子！不是很蛋疼的人不建议去玩！,有用 （1）
2731,病能医4206,male,0,0,2015/4/23,width:100%;,国庆陪孩子去玩，孩子很开心，不错的景点，只是门票有点贵，儿童也是全价票。,有用 （1）
2732,哀而不伤love,female,34,328,2020/5/15,width:0%;,"景德镇三宝｜赴一场山川云海之约
三宝山位于三宝国际瓷谷的尽头，算是私藏小众清单里的景点了吧，因为就算是本地人很多也并没有上过三宝山?，上山的路比较窄，会车比较困难，只能自驾或者包车上山，如果自驾前往的话可以把车停在山脚下，高度是小朋友也可以爬的程度。

亮点介绍：
三宝山距离市中心很近，大约也就半小时的车程，玩法很多，夏季可以在山顶观星，冬季可以爬山赏红叶，而最美最让人惊艳的莫过于上山顶来看一场日出了，如果运气好可以遇上云海的话，真的是美得就像一副水墨画。

Tips：
如果要看日出或者云海需要提前看好天气做好准备，我一般是用“莉景天气”这个小程序。里面所在地区的日出日落时间、晚霞概率、朝霞概率、云海概率、彩虹概率、观星指数均可以查询。可能它没有很多专业摄影师用的app那么强的专业性，但是我觉得普通爱好者用起来已经足够，而且目前就我的体验感来说，准确率还挺高的。我们是前一天看到第二天早上云海概率有80%，果断决定第二天早上上山。

一般来说最好在比日出时间提前一个小时到半个小时到达山上，因为所有漂亮的光影变化都是在太阳升起来之前，基本上是需要抹黑早起了，我们当时到达山上的时候天空还挂着月亮呢。

最后，三宝山是免费哒，纯野生私藏地分享给你们~",有用 （0）
2733,哀而不伤love,female,34,328,2020/5/8,width:0%;,"景德镇探店｜栎园餐厅
三宝国际瓷谷里口碑好，环境好的餐厅不少。最早被栎园餐厅种草是因为它别致的小院子和好听的名字。先后带上家人和朋友来过两次，每次大家都还是基本满意的。
餐厅的装修风格是我很喜欢的类型，碎石路面、原木、枯石，有种日式禅意的感觉，许多小细节都做得不错，随便一个小角落拍出来都很好看。两次来光顾都是春天，院子里鲜花盛开，一片生机勃勃。
餐厅像是家庭式的管理，前台的老伯伯人很亲切，餐厅菜品不多更新速度也不快，有些菜单上的菜尝尝缺货，因为老伯伯说菜品是根据季节变化来变化的，菜单没来得及更新。不过主打的几个特色菜还是合格的。

特色菜：
推荐一下药膳鸭、竹耳、三色鱼，味道都还不错。药膳鸭炖得很烂很入味，整只鸭子筷子一夹就可以轻易撕开，竹耳据说是山中才有的，之前没有吃过，比木耳更脆一些很好吃。

地址:?三宝路560号（在临街的马路上，门头不大，比较容易错过
）
人均消费：80元左右/人",有用 （0）
2734,哀而不伤love,female,34,328,2020/5/7,width:0%;,"景德镇慢生活周末来三宝徒步爬个野山
在三宝村中有一条非常原始的登山步道。主峰叫大峰尖，依次排开一、二、三、四、五座山峰。步道是非常原始的土路，没有铺设石板台阶，许多地方比较陡峭，一路被绿树环绕，景色很优美，就算是正午也能感觉到一丝凉意。入门登山者一般会爬到第三峰返回，大概耗时两到三个小时，全部爬完五峰也是需要原路返回的，继续往前路非常陡峭，也比较危险，不要轻易尝试。

在这条登山步道上有若干休息凉亭，均为附近市民义务所建并维护，如果有带食物上山一定要记得自觉将垃圾带下山哦。

如何到达：
百度搜索：彭想生艺术馆。路上会看到图9所示的指示牌，右拐便可以到达登山步道附近，山下有停车场。",有用 （0）
2735,哀而不伤love,female,34,328,2020/5/6,width:0%;,"景德镇探秘｜去藏在山中的双坑村玩水、摘桑葚
一直不知道在三宝国际瓷谷的尽头还藏着一个不为人知的双坑村。
沿着三宝瓷谷的水泥路开到尽头，右边有一条土路往上走便是双坑村了，村中只有寥寥几户人家，有些房子因为年久失修已经坍塌，村中有一条十里花溪，溪水顺着山势流下，非常清澈，是夏季玩水和撸照片的好去处。
在村口可以看到桑葚园的指示牌，千万不要被指示牌上写的500米距离欺骗，步行可能会走到生无可恋。桑葚园在三宝水库的方向，一路有标识，全部是土路，路窄、坡度也比较大，新手司机请勿轻易尝试。车开到桑葚园后有停车场。
开销：
桑葚园入园按照篮子收费，一个篮子30元，可以摘满桑葚带走。我们一共三个大人一个小孩，就要了一个篮子，弄得我们都不好意思！可是多了又摘不满。。。
服装建议：
血泪建议！千万千万别穿浅色衣服去摘桑葚！但是村中的小溪边白衣服拍照又很好看，你们慢慢纠结吧，哈哈。",有用 （0）
2736,吴立珍,female,27,139,2020/2/27,width:80%;,景德镇三宝陶艺村是由一片老式农宅和陶瓷作坊组成，这里有原生态的生活情景、情节，这里虽不是景点却胜过景点，除了有北京798的艺术气质以外，更有本土的文化底蕴，还有原生态的生活环境。,有用 （0）
2737,马小鱼去哪玩,female,8,1073,2019/12/10,width:0%;,"景德镇偏东一隅| 三宝国际陶艺村艺，小众的艺术殿堂
?
介绍：景德镇三宝国际陶艺村由陶艺家李见深一手筹建至今的，已近十六个年啦，位于景德镇三宝村，充分地利用了景德镇陶瓷文化历史资源、把国外国文化和中国传统文化结合在一起。可以说是非常神奇的存在了。

这个村子是个神奇的聚集地，三四间寒舍，五六个思想者，他们汇聚在这里闲时烧瓷，忙时种地，过着气定神闲的生活，他们老物换新的能力真是太厉害，传统经典的精神在这里复活了。

这里是制陶的最理想环境，在这里真的可以实现生活艺术化。三宝不缺手艺，世界各地的陶艺大师聚集在这儿制造着普通的生活器皿，李见深老师曾说每天做的这些很平常的东西，可以承载对日常生活得关注和关爱，他希望他制造的都是和生活息息相关的器，可以用，可以被用，是可以用的艺术，质朴而深厚。

鱼仔本人也是对于这种地方真是毫无抵抗力！民居、庭院、土墙、瓷片、竹林、溪水、青山，在自然与高低错落中呈现出当代东方式的美感。

在这里随处可见的手工体验馆，可以亲手体验一把烧制陶艺，真的是非常特别的旅行体验了哦！

推荐五颗星


地理位置：三宝村位于景德镇
交通方式：景德镇市区内乘坐15,27，K35，K26达到602所下车",有用 （0）
2738,榕溪528,female,2,7,2019/10/30,width:0%;,"1.本想去三宝村油画家&艺术家的家去鉴赏一翻，可惜不巧休馆中（图一），希望能有机会再造访吧！
2.三宝村网红打卡之一的「一木」工坊（图二），里面有很多的木雕艺术品、老火桶、风化木制品、还有一些老木头，喜欢的朋友值得一去，说不定还能淘到宝！
3.景德镇古窑民俗博览区，图三是手工修坯，让成品烧制出来更完美。还有手工拉坯（小孩可以体验）。  值得带孩子来，了解中国瓷器的制作与发展史！
4.拔草茶具一套，做为女生的我还是有一颗少女心的，见到粉粉的东西，已然是走不动路必须拿下！
5.陶溪川网红打卡点，巧遇周六有陶器集市，还有很多陶器店。这里夜景很美，随处拍几张都是美照！",有用 （0）
2739,帽帽moer1,female,2,19071,2019/10/21,width:0%;,"三宝瓷谷游览攻略 ｜

说起三宝瓷谷，你是不是以为只有陶瓷？哈哈那你就太孤陋寡闻咯！你知道吗，在这里除了陶瓷，还有古色古香的民宿，地道的景德镇特色美食，现代与创意结合的三宝蓬，还有悠然自在的马鞍岭新农村，当然最出名的还有三宝瓷谷里面工作室设计生产的特色陶瓷生活器皿。在这里你会感受到快生活里的慢节奏。

【地理科普】
三宝国际瓷谷位于千年瓷都景德镇的东南山麓在景德镇市珠山区竟成镇内。全长约10公里，这里山环水绕、峰随谷转，这里远离喧嚣、环境清雅，这里粉墙黛瓦、整齐划一，一条平坦宽阔的柏油马路绵延伸向远方。


这里有“景漂”“景归”等国内外艺术家、创客、创业青年，洛客景德镇陶瓷设计中心、三宝蓬艺术聚落、真如堂、闲云居、国际陶艺村、特色民宿、美食等。

【瓷器干货】
众多陶瓷大师、教授工作室纷纷在三宝村建立，一些陶瓷品牌也从这里出发，迈向了海内外市场，陶瓷手作的兴隆，让三宝村成为来景德镇“朝圣”的陶瓷工作者、爱好者的又一去处。

真如堂
真如堂陶瓷有限公司，是一家坐落于湖田古窑址之上的特色传统陶瓷手工业公司，这里借助自然景观进行依山傍水带状的延伸发展，把建筑、景观、艺术和生态有机结合在一起，被列入了江西文化产业示范基地，景德镇市非物质文化遗产生产性保护基地、人力资源部大学生见习示范基地。

三宝国际陶艺村
三宝国际陶艺村是一处集陶瓷艺术研究、交流休闲旅游的场所，内设景德镇三宝陶艺研修院。这里有展览可看，是可以满足你吃、住、玩、看的“博物馆”。

【景点攻略】

三宝蓬艺术聚落
三宝蓬是由三位艺术家吴海龙、刘阳、李涛所设计的。 2017年岁末，三宝蓬艺术中心被美国AAP评为“2017年度最佳文化建筑奖”。夯土材质的艺术馆在山谷中顺势一字排开，150米延续不断从大地里生长出来的土墙。穿过一片树林，来到幽暗低沉的大屋檐下，溪水声渐渐入耳，隔绝了车水马龙，慢慢的身心或紧张或松弛下来，光渐亮水渐鸣，前方深远，有着些什么，但又听不清看不清，充满期待和想象。

闲云涧·马鞍岭
闲云涧·马鞍岭村是三宝国际瓷谷中的一个自然村，现有常住人口42户156人，自然环境优美、陶瓷矿产资源遗存丰富，平坦的石板路上一尘不染，两旁小山连绵，绿意盎然的山间透出星星点点或粉色、或红色的小花，山前有着一些村屋，她们虽没有大家闺秀的气派，却有着小家碧玉的温婉，一条小溪哗哗的从她们身前经过等到天气转暖，道路两侧的各色鲜花还将陆续怒放，届时，延伸至马鞍岭村的“十里花溪公园”。

【交通】
市区内可乘坐15、27、K35、K26路公交到602所（湖田桥头）下。当然，你还可以选择滴滴出行。",有用 （0）
2740,无疆行,male,9,927,2016/11/24,width:100%;,陶瓷民俗博物馆，在景德镇古窑民俗博览区里。博物馆有很多雕塑和蜡像，全都栩栩如生，那根油条最像，肚子饿都想咬一口。旁边一条街是瓷器展览和DIY区，花个10元钱可以要大师帮忙捏个小陶瓷出来，留个纪念。当然在瓷器街上买制作完成的瓷器也是必须的，来这里肯定要带几套回家，我买了一套会唱歌的碗回家，很神奇。在景区后面还有瓷碑长廊和瓷器表演，瓷碑长廊好长，看完还要花些功夫。表演只有20分钟，很精彩，不要错过。,有用 （8）
2741,慵懒国王,male,4,288,2017/4/16,width:60%;,陶瓷民俗博物馆位于古窑民俗博览区内，也是古窑景区的重要组成布部分，靠近大门，也靠近唐宋元明清的古窑。这里主要是以本地特色民居为展览基础，里面介绍了景德镇陶瓷的发展历程，并且复制了当年出土的各种造型的瓷器。这些瓷器很有时代特征，尤其是宋代的青瓷、元代的青花瓷、明代的各种釉，清代的珐琅彩等。其中还有不少是皇家贡品，令人大开眼界。首先进门的是大龙缸，是一件青花瓷重器，造型优美，独一无二。它成品于成化年间，因为烧制它还引出了一个悲伤的故事，造就了一代风火天师童宾。这里也有瓷器售卖店，价格并不便宜。,有用 （5）
2742,M14****396,male,0,0,2015/3/29,width:80%;,风景好，文化氛围浓。交通便利，性价比高。,有用 （5）
2743,tr****a79,male,0,0,2015/2/23,width:100%;,里面风景不错，有制瓷工人生活的蜡像、微电影，出土瓷片、文物等，定点还有瓷乐演奏，所有的乐器都是瓷器制成的，还是很有瓷都特色的，博物馆和古窑遗址在一起，不同院内，博物馆以参观和了解瓷文化历史为主，而古窑遗址却再现手工制瓷流程，有很多年纪很大的制瓷艺人在里面工作，有兴趣可以自己尝试拉坯和画瓷，不过是收费的，烧好后会寄到家。,有用 （3）
2744,M15****381,male,0,0,2017/10/4,width:100%;,非常方便，优惠了不少，里面确实值得一玩,有用 （2）
2745,_zfb20****8476513,male,0,0,2016/10/27,width:100%;,我们古老的制瓷历史展览给后人。,有用 （2）
2746,HFHR2013,male,1,1,2016/2/10,width:100%;,景德镇的陶瓷博物馆很多，这个感觉比较一般，里面的藏品也很少，不是特别推荐,有用 （2）
2747,M22****3263,male,10,0,2018/2/23,width:100%;,能了解陶瓷的艺术，挺好的，不错，值得游玩,有用 （1）
2748,江岚,female,0,0,2018/1/13,width:60%;,和其他景点相比，这个地方的知识性信息量并不算大。随意走走看看倒也无妨。,有用 （1）
2749,流枭云_,male,0,0,2017/11/8,width:100%;,景德镇最值得去的地方，真的让人了解了陶瓷文化,有用 （1）
2750,纽约游子168,male,0,0,2017/6/17,width:80%;,可以看看，整个景点缺乏讲解人员，游客只是看表象而已。,有用 （1）
2751,刚刚先生,male,2,4,2017/5/27,width:80%;,景德镇环境啥的一般，就是这种博物馆里面很现代化。,有用 （1）
2752,M61938jd9831,female,0,0,2016/11/26,width:100%;,民俗建筑内，有景德镇瓷业民俗展览。宋影青龙虎枕，采用镂雕与挖雕结合；元青花梅瓶属元青花中的精品；明宣德青花海兽大盘，直径72厘米，为当年御窑专制品。,有用 （1）
2753,牛奶海,male,3,754,2020/5/25,width:80%;,陶瓷民俗博物馆是江西景德镇瓷都大道古窑路1号的景德镇古窑民俗博览区的一个重要的组成部分，是由古建筑物为基础的一个园林式博物馆。内容还是丰富的。,有用 （0）
2754,吴立珍,female,27,139,2020/2/28,width:80%;,陶瓷民俗博物馆馆内的明闾、清园共有明清古建筑12栋，清园有4栋不同类型的清代建筑，玉华堂是其中有代表性的清代祠堂，它的地面一色青石板，闾门是我国明代建筑遗存中较为罕见的精致的建筑小品。,有用 （0）
2755,M20****320,female,1,0,2020/1/7,width:100%;,了解各种陶瓷加工工艺，有讲解，好。,有用 （0）
2756,gz当地向导伊妹儿,female,206,1667,2020/1/1,width:100%;,陶瓷民俗博物馆有特色，感受陶瓷艺术的魅力，不错的选择，趣味性强，适合拍照的好地方，也是摄影爱好者的选择，陶瓷精美，漂亮。,有用 （0）
2757,M27****1269,female,0,0,2019/8/15,width:60%;,不错，每个窑都可参观，有复原的样子。可惜里面有多个项目要花钱，而且在网上订一张门票要一个小时才能出票,有用 （0）
2758,落榜进士V,male,8,10340,2019/6/16,width:0%;,"中国自古便有着“瓷器之国”的美誉，景德镇为这一称号献出了不可磨灭的功绩，历史上的景德镇陶瓷名扬海内外，其瓷器有着“白如玉，薄如纸，明如镜，声如磬”的特点。

若想感受景德镇瓷器的魅力，景德镇陶瓷民俗博物馆不得不访。景德镇陶瓷民俗博物馆位于景德镇市瓷都大道盘龙岗、景德镇古窑民俗博览区内，馆区内有古窑建筑群和清代民居建筑群。古窑作坊内，主要以手工制瓷技艺表演为主，感受景德镇陶瓷诞生的过程。",有用 （0）
2759,大明5188,male,4,2,2019/5/6,width:100%;,这里详细介绍了陶瓷民俗生产工艺技艺，史料丰富，是个了解景德镇陶瓷生产的好展馆！,有用 （0）
2760,M49****135,female,0,0,2016/12/4,width:100%;,不错。和舍友们去了，很开心哈哈哈，推荐大家也去。景色很美，空气也很清新。,有用 （2）
2761,_CFT01****6306035,female,0,0,2015/3/28,width:100%;,很好噢～空气清新，很适合春天踏青去玩的。,有用 （2）
2762,qllbshan,male,0,3,2018/2/22,width:80%;,里面有休闲山庄有森林氧吧有红军根据地。总体还可以。,有用 （1）
2763,后来提及,male,0,3,2014/12/31,width:100%;,景区的设施很齐全，酒店什么的都有，玩的很开心，以后还会再来的。,有用 （1）
2764,189****5589,female,0,0,2014/10/25,width:100%;,客家人，擂茶文化，各有各的千秋！还是可以的！,有用 （1）
2765,吴秋煌,male,29,13705,2018/12/25,width:0%;," 
而葛藤凹的拍摄地就是悄然无息的出现在我们的面前的，犹如世外桃源一般，置身其间脚步都不自觉的慢了下来，没错这里就是客家人南迁故事《大南迁》的影视拍摄基地。

 
 
就那么几所房子，它们安静的矗立在那，感觉每一间都有属于自己的故事，会让你想停下来，待上几日，感受别样的时光。航拍下来很漂亮，我们行走的几人就像误入了桃花源，又好像其实它一直在等我们，而且已等了许久的光阴。

  
重走万里南迁之路，最后安家三明月亮湾。《大南迁》是迄今为止第一部反映北方汉人大南迁和客家民系孕育的大型历史电视剧，看着眼前的景致，好像回到了那个年代。

 
剧中，当主人公一路南迁，最后终于找到避难安家之地——世外桃源般的小山村葛藤凹，就是取景三明月亮湾。剧中大部分故事、情景，就是在三明月亮湾客家文化园《葛藤凹》影视拍摄基地拍摄的。
  
当你被世俗所累，背负了太多烦恼，不防来这走走，也许那些放不下的、忘不掉的都会在这里得到释放。当上了轮渡，离开它的那一刻，我觉得我的心已经留下了……",有用 （0）
2766,吴秋煌,male,29,13705,2018/12/25,width:0%;," 
月亮湾，它是一个半岛，占地五千亩，也是相当大了，因为景区大门口在修路，现在属于停业状态。我们是坐着突突的轮船上岛，快靠岸时一股清凉之意袭来，心情莫名变好。

   
先找了一个高处放飞无人机，月亮湾位于三元区莘口镇河对岸，从高空往下看，因其半岛的地形，好似悬在天际的一弯新月而得名，你可知道，客家民系史诗剧，《大南迁》就是在这里拍摄的，从故事创作、摄制到拍摄取景，都是满满的福建元素。

 
  
我们经过的第一个景点是野战基地，很适合公司组织活动，穿上迷彩服，这是他的表演环节，跳马、翻越、倒立，很应景，镜头里的他笑起来很阳光。

 
 
越往里走，越能感觉到岛上的清凉舒适，仿佛身体的每个毛孔都张开了，整个人都放松下来，如果时间充足，就最好不要像我们一样坐车，我倒是愿意一步步走，一点点去发现每一处不同和惊喜，时而坐下细赏，时而拍照嬉戏，这样才更能感受到旅行的乐趣吧！",有用 （0）
2767,道长哥哥,male,0,0,2017/1/5,width:20%;,不咋的，脏乱差基本都全了，听说已经被摘星了。可以上网络上查询。晚上连牌子都成月亮弓了，都已经很长时间了一直没有人管。门口也基本上荒废了都～～～,有用 （0）
2768,_CFT01****4293381,female,0,0,2016/3/8,width:100%;,还是挺美的，值得大家一去。别犹豫,有用 （0）
2769,米蓝Lunar,female,0,0,2016/2/11,width:40%;,话说，自驾游来到门口了还是决定不去了，一看挺普通破败的，35的门票,有用 （0）
2770,小新2,female,0,1,2014/4/11,width:100%;,不满意春节放假，大年初三，天气晴好，风和日丽。趁着高速公路免费，带着父母，女儿一起去周庄逛逛。提前做好了功课，在网上订了3张票，88折。老妈过了60岁，用身份证票价打5折直接购，所以没定，女儿还不到120公分，免票。和印象中的江南水乡差不多，就是人挺多。幸好停车场够大，所以不怕停不到车位。不太满意的是景区的餐饮，找了个小饭馆，说是家庭套餐188元，其实就三分之一只蹄髈，而且烧的不好吃，2个炒素，一条不是很新鲜的鱼，说是三个冷盘，其实半碟腌萝卜都算一个。总之4个大人，一个幼儿园小孩，都没吃饱。,有用 （8）
2771,Camera君,male,0,14,2017/1/26,width:100%;,沈厅原名敬业堂，清末改为松茂堂，坐落在周庄古镇南市街；周庄江南水乡的一座独特的豪宅，展示了沈万三“积厚流光”；周庄的一张名片，游客必游之地，来此“沾沾财气”。,有用 （6）
2772,_WeCh****011644,female,0,0,2018/4/16,width:100%;,非常漂亮，景色特别美，还没到旺季，人就挺多了，表演舞台灯光太美啦，节目设计很有当地特色。坐了船，还给免费唱歌呢，吃了一顿特色菜，价位很透明，周庄旅游管理很严格，不存在乱收费现象，民风非常纯朴，总之玩得非常开心～～～,有用 （5）
2773,_WeCh****357616,female,0,0,2018/2/9,width:80%;,关于沈万三的故事很多，也记得曾经看过有关的电视剧，到了周庄，还是要去看看这土豪的宅邸，虽然已是过去式，但仍然难掩曾经的奢华,有用 （4）
2774,慵懒国王,male,4,288,2017/5/10,width:80%;,沈厅是周庄古镇十大景点之一，也是周庄民宅的代表。它是元末民初，江南首富传奇商人沈万三的故居，许多人对于周庄的历史人物，也是慕他的聚宝盆而来。沈万三是明代江南首富，资助了朱元璋修建明城墙，后来被朱元璋流放。这座厅堂始建于明代年间，后复建于清代乾隆年间，均是沈万三的后裔修建的。沈厅占地面积很大，共有七进，很是气派，也非常的精致，里面陈列的明清家具、名人字画、太湖石屏等都很讲究，来了周庄，这里将是第一站。,有用 （4）
2775,我要去看世界呀,female,0,137,2017/5/4,width:80%;,沈厅还是不错的 但是要听讲解才有意思 不然基本属于看房子 说到导游特别坑 沈厅左手边是一家卖万三蹄的 55块钱一个 和别人家30块的一样大 味道还不如30。,有用 （4）
2776,枝茂叶繁,female,3,56,2017/1/12,width:100%;,"到周庄，有些景点如果错过，就好像到了上海，没到外滩一样，沈厅就是周庄的必游之处。这是有名的江南富翁沈万三后裔的居所，七进五门楼，以松茂堂居中，雕樑飞檐，装饰精美。前有石墙门，河埠头可停船，是水乡的一大特色，后面是大堂楼，小堂楼，供生活起居。另有一个走马楼，将前后厢房串联起来，方便各建筑之间行走。在此参观，切记得要观察建筑特色。
沈厅，无疑是巨富的豪宅，修身养性的静心之地，我们在此走走，也沾些富贵积德之气吧。",有用 （4）
2777,风行天下01,male,54,138,2016/11/24,width:100%;,周庄的名片之一，为清代乾隆年间建筑，是沈万三后代沈本仁所建，非常典型的水乡建筑，七进院，两侧对称，房屋100多间，两边壁画讲述沈万三的生平故事，去游玩的明友一定都要摸摸沈万三的聚宝盆，沾沾财气，呵呵……,有用 （4）
2778,熊猫的彩照,male,0,6,2016/10/18,width:100%;,沈厅是必须参观的景点，联票里已经包含了沈厅的门票。雕梁画柱技艺精湛。这里还有60多个砖雕门楼，还有过街骑楼和水墙门，这在江南水乡很有代表性的。,有用 （4）
